
===== launch 2026-09-16 09:10:13: 1.6e-03 =====
Batch size 5000, 300000 iterations per trial, lambda_data = 0.0 (no data loss)
Architecture from pideeponet_angular_relu_tanh_arch_continued_annealed.pkl: branch [100, 128, 128, 128, 128, 128, 100], trunk [1, 256, 256, 256, 256, 256, 1600]
Branch input: (Q - 0.000000) / 1.000000
Iter 177000: L=9.862e-02  L_data=4.873e-02  L_bcs=1.204e-03  L_res=2.191e-01  val_ARE=32.765%
Iter 180000: L=1.011e-01  L_data=1.034e-01  L_bcs=9.326e-04  L_res=2.247e-01  val_ARE=32.755%
Iter 183000: L=9.453e-02  L_data=9.051e-01  L_bcs=4.371e-04  L_res=2.103e-01  val_ARE=32.683%
Iter 186000: L=9.848e-02  L_data=4.098e-01  L_bcs=2.119e-04  L_res=2.192e-01  val_ARE=32.722%
Iter 189000: L=9.846e-02  L_data=8.095e-02  L_bcs=2.449e-03  L_res=2.183e-01  val_ARE=32.755%
Iter 192000: L=9.638e-02  L_data=3.083e-01  L_bcs=1.215e-04  L_res=2.146e-01  val_ARE=32.765%
Iter 195000: L=9.835e-02  L_data=1.223e-02  L_bcs=6.502e-04  L_res=2.187e-01  val_ARE=32.747%
Iter 198000: L=9.918e-02  L_data=1.548e-01  L_bcs=5.958e-04  L_res=2.206e-01  val_ARE=32.730%
Iter 201000: L=1.005e-01  L_data=6.552e-02  L_bcs=1.562e-03  L_res=2.231e-01  val_ARE=32.650%
Iter 204000: L=1.023e-01  L_data=6.928e-02  L_bcs=1.751e-04  L_res=2.278e-01  val_ARE=32.731%
Iter 207000: L=9.787e-02  L_data=7.195e-02  L_bcs=1.713e-03  L_res=2.173e-01  val_ARE=32.740%
Iter 210000: L=1.011e-01  L_data=3.602e-01  L_bcs=1.798e-04  L_res=2.250e-01  val_ARE=32.728%
Iter 213000: L=9.768e-02  L_data=9.338e-02  L_bcs=6.531e-04  L_res=2.172e-01  val_ARE=32.758%
Iter 216000: L=9.735e-02  L_data=2.795e-01  L_bcs=1.818e-03  L_res=2.161e-01  val_ARE=32.699%
Iter 219000: L=9.923e-02  L_data=1.092e-01  L_bcs=5.455e-04  L_res=2.208e-01  val_ARE=32.643%
Iter 222000: L=9.984e-02  L_data=1.193e-01  L_bcs=2.842e-04  L_res=2.222e-01  val_ARE=32.681%
Iter 225000: L=9.775e-02  L_data=2.355e-02  L_bcs=1.084e-04  L_res=2.176e-01  val_ARE=32.754%
Iter 228000: L=9.684e-02  L_data=5.213e-03  L_bcs=2.030e-04  L_res=2.156e-01  val_ARE=32.695%
Iter 231000: L=9.723e-02  L_data=4.784e-02  L_bcs=5.898e-04  L_res=2.163e-01  val_ARE=32.699%
Iter 234000: L=9.870e-02  L_data=4.196e-02  L_bcs=1.331e-04  L_res=2.197e-01  val_ARE=32.692%
Iter 237000: L=9.663e-02  L_data=1.211e-01  L_bcs=3.123e-04  L_res=2.150e-01  val_ARE=32.712%
Iter 240000: L=9.858e-02  L_data=4.584e-02  L_bcs=1.597e-04  L_res=2.195e-01  val_ARE=32.713%
Iter 243000: L=1.001e-01  L_data=1.789e-02  L_bcs=2.212e-04  L_res=2.228e-01  val_ARE=32.737%
Iter 246000: L=9.984e-02  L_data=1.304e-02  L_bcs=1.696e-03  L_res=2.216e-01  val_ARE=32.707%
Iter 249000: L=9.937e-02  L_data=5.220e-03  L_bcs=1.399e-04  L_res=2.212e-01  val_ARE=32.702%
Iter 252000: L=1.018e-01  L_data=2.930e-02  L_bcs=1.758e-04  L_res=2.266e-01  val_ARE=32.650%
Iter 255000: L=9.783e-02  L_data=1.464e-01  L_bcs=8.373e-05  L_res=2.178e-01  val_ARE=32.774%
Iter 258000: L=1.018e-01  L_data=1.509e-01  L_bcs=1.511e-04  L_res=2.267e-01  val_ARE=32.695%
Iter 261000: L=1.021e-01  L_data=9.575e-03  L_bcs=1.003e-04  L_res=2.273e-01  val_ARE=32.705%
Iter 264000: L=9.832e-02  L_data=3.301e-01  L_bcs=2.400e-05  L_res=2.189e-01  val_ARE=32.700%
Iter 267000: L=9.646e-02  L_data=7.682e-02  L_bcs=4.697e-05  L_res=2.148e-01  val_ARE=32.660%
Iter 270000: L=9.675e-02  L_data=8.206e-02  L_bcs=2.049e-05  L_res=2.154e-01  val_ARE=32.702%
Iter 273000: L=9.703e-02  L_data=1.021e-01  L_bcs=1.024e-04  L_res=2.160e-01  val_ARE=32.693%
Iter 276000: L=1.014e-01  L_data=3.642e-01  L_bcs=1.030e-04  L_res=2.258e-01  val_ARE=32.705%
Iter 279000: L=1.007e-01  L_data=4.685e-02  L_bcs=5.058e-05  L_res=2.243e-01  val_ARE=32.709%
Iter 282000: L=9.749e-02  L_data=1.529e-01  L_bcs=2.582e-05  L_res=2.171e-01  val_ARE=32.704%
Iter 285000: L=9.311e-02  L_data=6.140e-02  L_bcs=9.131e-06  L_res=2.073e-01  val_ARE=32.679%
Iter 288000: L=9.593e-02  L_data=1.922e-01  L_bcs=3.543e-05  L_res=2.136e-01  val_ARE=32.698%
Iter 291000: L=9.859e-02  L_data=1.721e-02  L_bcs=1.362e-05  L_res=2.195e-01  val_ARE=32.702%
Iter 294000: L=1.000e-01  L_data=1.927e-01  L_bcs=1.197e-05  L_res=2.227e-01  val_ARE=32.701%
Iter 297000: L=9.743e-02  L_data=4.994e-02  L_bcs=8.055e-06  L_res=2.169e-01  val_ARE=32.704%

Best validation ARE = 22.047% at iter 12000; restoring those params.
  new best: trial 4 (warmup_cosine_1.6e-03_to_1.6e-05) at 22.047% -> saved trained_models/lr_search/large/pideeponet_angular_relu_tanh_nodata.pkl
[I 2026-09-16 10:21:24,240] Trial 4 finished with value: 32.70208549499512 and parameters: {}. Best is trial 4 with value: 32.70208549499512.
